Watershed,Waterbody,Latitude,Longitude,dDATE,nDO,nPH,nTEMP,nSPCOND,nTDS,nDEPTH
Chicopee,Chicopee River,42.16060737,-72.51019767,2008-07-22,8.1,7.0,26.2,143.0,91.0,
Chicopee,Chicopee River,42.15037455,-72.60763627,2008-07-22,8.2,8.0,27.3,176.0,113.0,
Chicopee,Ware River,42.20455082,-72.31865025,2008-07-22,6.4,6.7,25.3,140.0,91.0,0.3
Chicopee,Quaboag River,42.17981897,-72.36400692,2008-07-22,8.4,7.2,23.8,174.0,113.0,0.7
Chicopee,Bottle Brook,42.15339532,-72.26179872,2008-07-22,9.2,7.4,18.9,79.0,51.0,0.1
Chicopee,Turkey Hill Brook,42.26297752,-71.99318259,2008-08-15,8.4,7.1,20.0,136.0,87.0,0.1
Chicopee,Turkey Hill Brook,42.26297752,-71.99318259,2008-08-18,8.0,7.0,20.2,123.0,79.0,0.3
Chicopee,Sevenmile River,42.26477944,-72.00491606,2008-08-15,7.9,6.7,18.7,80.0,52.0,0.1
Chicopee,Sevenmile River,42.26477944,-72.00491606,2008-08-18,7.6,6.7,18.8,81.0,52.0,0.2
Chicopee,Sevenmile River,42.23246451,-72.0163834,2008-08-15,5.9,6.5,19.4,141.0,90.0,0.1
Chicopee,Sevenmile River,42.23246451,-72.0163834,2008-08-18,5.8,6.5,19.7,132.0,85.0,0.2
Chicopee,East Brookfield River,42.22570961,-72.04999618,2008-08-15,7.9,7.1,23.1,73.0,46.0,0.1
Chicopee,East Brookfield River,42.22570961,-72.04999618,2008-08-18,7.5,7.1,24.1,74.0,47.0,0.3
Chicopee,Forget-Me-Not Brook,42.24816753,-72.07425385,2008-08-15,8.5,7.0,17.2,204.0,131.0,0.1
Chicopee,Forget-Me-Not Brook,42.24816753,-72.07425385,2008-08-18,8.1,,16.6,,,0.1
Chicopee,Forget-Me-Not Brook,42.2449869,-72.07374903,2008-08-15,8.5,7.3,18.3,321.0,205.0,0.1
Chicopee,Forget-Me-Not Brook,42.2449869,-72.07374903,2008-08-18,7.9,,18.0,,,0.1
Chicopee,Dunn Brook,42.21540546,-72.07824828,2008-08-15,2.7,6.4,19.6,147.0,94.0,0.2
Chicopee,Dunn Brook,42.21540546,-72.07824828,2008-08-18,1.7,,19.1,,,0.2
Chicopee,Quaboag River,42.18142994,-72.26354268,2008-08-15,8.1,7.2,22.1,101.0,65.0,0.4
Chicopee,Quaboag River,42.18142994,-72.26354268,2008-08-18,7.9,,21.9,,,0.4
Chicopee,Chicopee Brook,42.1010427,-72.31335538,2008-08-18,8.2,,19.2,,,0.2
Chicopee,Chicopee Brook,42.1010427,-72.31335538,2008-08-20,9.7,6.8,15.2,104.0,66.0,0.1
Chicopee,Chicopee Brook,42.1313561,-72.31002915,2008-08-18,8.4,,19.5,,,0.4
Chicopee,Chicopee Brook,42.1313561,-72.31002915,2008-08-20,9.2,6.8,15.4,126.0,80.0,0.1
Chicopee,Twelvemile Brook,42.14809093,-72.40009284,2008-08-18,7.9,,20.7,,,0.2
Chicopee,Twelvemile Brook,42.14809093,-72.40009284,2008-08-20,9.3,7.0,17.0,106.0,68.0,0.2
Chicopee,Chicopee River,42.16060737,-72.51019767,2008-08-18,8.0,,22.3,,,0.6
Chicopee,Chicopee River,42.16060737,-72.51019767,2008-08-20,8.8,7.1,22.3,115.0,74.0,0.5
Chicopee,Chicopee River,42.15729931,-72.40951214,2008-08-18,7.6,6.8,21.7,103.0,66.0,1.0
Chicopee,Chicopee River,42.15729931,-72.40951214,2008-08-20,7.9,6.9,21.9,108.0,69.0,
Chicopee,Chicopee River,42.17771167,-72.37458989,2008-08-18,8.0,7.0,21.2,114.0,73.0,0.6
Chicopee,Chicopee River,42.17771167,-72.37458989,2008-08-20,8.8,7.2,19.7,120.0,78.0,
Chicopee,Quaboag River,42.17314464,-72.34600381,2008-08-18,8.2,7.0,22.0,120.0,77.0,0.4
Chicopee,Quaboag River,42.17314464,-72.34600381,2008-08-20,9.2,7.2,20.4,127.0,81.0,0.7
Chicopee,Ware River,42.19155828,-72.34983401,2008-08-18,7.9,6.8,22.3,103.0,66.0,0.3
Chicopee,Ware River,42.19155828,-72.34983401,2008-08-20,8.6,7.0,21.6,109.0,70.0,
Chicopee,East Branch Ware River,42.45425813,-71.95072628,2008-08-15,7.8,6.3,18.8,68.0,43.0,
Chicopee,East Branch Ware River,42.45425813,-71.95072628,2008-08-18,7.9,6.4,19.8,69.0,44.0,
Chicopee,Burnshirt River,42.43628983,-72.05266962,2008-08-15,8.2,6.1,19.2,51.0,33.0,
Chicopee,Burnshirt River,42.43628983,-72.05266962,2008-08-18,8.4,6.1,19.0,53.0,34.0,
Chicopee,Ware River,42.42038826,-72.04817823,2008-08-15,7.9,6.1,18.0,55.0,35.0,
Chicopee,Ware River,42.42038826,-72.04817823,2008-08-18,8.1,6.1,18.6,63.0,40.0,
Chicopee,Prince River,42.40850857,-72.09668399,2008-08-15,8.2,6.3,17.8,119.0,76.0,
Chicopee,Prince River,42.40850857,-72.09668399,2008-08-18,8.2,6.2,17.8,126.0,81.0,
Chicopee,Ware River,42.39121389,-72.0645552,2008-08-15,8.2,6.4,20.2,73.0,47.0,
Chicopee,Ware River,42.39121389,-72.0645552,2008-08-18,8.2,6.4,20.9,78.0,50.0,
Chicopee,Moose Brook,42.37234805,-72.16222662,2008-08-15,8.1,6.9,20.2,73.0,47.0,
Chicopee,Moose Brook,42.37234805,-72.16222662,2008-08-18,8.0,6.8,21.5,77.0,49.0,
Chicopee,Ware River,42.34355006,-72.15714041,2008-08-15,7.8,6.3,20.6,82.0,53.0,
Chicopee,Ware River,42.34355006,-72.15714041,2008-08-18,8.0,6.3,21.9,86.0,55.0,
Chicopee,Ware River,42.32097918,-72.17469434,2008-08-18,8.3,6.4,22.5,87.0,56.0,
Chicopee,Ware River,42.32097918,-72.17469434,2008-08-20,8.2,6.3,18.2,93.0,60.0,
Chicopee,Ware River,42.31010851,-72.21195504,2008-08-18,8.4,6.8,22.8,90.0,57.0,
Chicopee,Ware River,42.31010851,-72.21195504,2008-08-20,8.9,6.7,17.6,100.0,64.0,
Chicopee,Ware River,42.23872578,-72.285755,2008-08-18,8.8,7.0,23.5,100.0,64.0,
Chicopee,Ware River,42.23872578,-72.285755,2008-08-20,8.8,6.9,19.3,105.0,67.0,
Chicopee,Swift River,42.2107065,-72.34642165,2008-08-18,8.9,6.8,19.6,55.0,35.0,
Chicopee,Swift River,42.2107065,-72.34642165,2008-08-20,9.6,6.7,17.3,54.0,35.0,
Chicopee,Swift River,42.24326567,-72.33476023,2008-08-18,10.5,6.8,17.3,51.0,33.0,
Chicopee,Swift River,42.24326567,-72.33476023,2008-08-20,9.3,6.4,14.8,52.0,33.0,
Chicopee,Swift River,42.26797538,-72.33276108,2008-08-18,9.6,6.6,17.6,49.0,32.0,
Chicopee,Swift River,42.26797538,-72.33276108,2008-08-20,10.2,6.6,15.3,49.0,32.0,
Chicopee,Jabish Brook,42.28281296,-72.39284073,2008-08-18,8.4,6.6,20.3,158.0,101.0,
Chicopee,Jabish Brook,42.28281296,-72.39284073,2008-08-20,9.8,6.6,14.8,173.0,111.0,
Chicopee,Sevenmile River,42.24999541,-72.0084457,2008-08-19,7.7,6.7,20.7,126.0,82.0,0.5
Chicopee,Quaboag River,42.22870146,-72.14937365,2008-08-19,0.4,6.2,22.7,116.0,75.0,0.6
Chicopee,Quaboag River,42.21007678,-72.24555871,2008-08-19,8.6,7.1,22.2,110.0,72.0,0.6
Chicopee,Quaboag River,42.19324712,-72.26392886,2008-08-19,8.7,7.4,22.2,109.0,71.0,0.6
Chicopee,Kings Brook,42.16171173,-72.26845965,2008-08-19,9.4,7.1,18.5,112.0,73.0,0.4
Chicopee,East Branch Ware River,42.45425813,-71.95072628,2008-08-19,7.7,6.4,21.2,70.0,45.0,
Chicopee,Ware River,42.39041919,-72.08027064,2008-08-19,7.7,6.3,21.4,80.0,51.0,
Chicopee,Ware River,42.28485171,-72.21589977,2008-08-19,8.6,7.0,20.8,102.0,66.0,
Chicopee,Conant Brook,42.08471748,-72.31065881,2008-08-19,8.7,6.8,20.1,64.0,41.0,0.4
Chicopee,Chicopee Brook,42.12431568,-72.30748854,2008-08-19,8.8,6.8,19.2,120.0,77.0,0.1
Chicopee,Chicopee River,42.16060737,-72.51019767,2008-08-19,7.9,6.8,22.4,111.0,71.0,0.5
Chicopee,Chicopee River,42.15037455,-72.60763627,2008-08-19,8.8,7.2,22.4,125.0,80.0,0.6
Chicopee,Ware River,42.20455082,-72.31865025,2008-08-19,8.0,6.8,21.7,111.0,72.0,0.5
Chicopee,Quaboag River,42.17981897,-72.36400692,2008-08-19,8.6,7.2,22.1,124.0,81.0,0.7
Chicopee,Bottle Brook,42.15339532,-72.26179872,2008-08-19,9.5,7.3,17.8,67.0,43.0,0.3
Chicopee,Asnacomet Pond,42.45975116,-71.9846416,2008-08-28,8.6,6.6,22.6,37.0,24.0,0.5
Chicopee,Asnacomet Pond,42.45975116,-71.9846416,2008-08-28,8.6,6.6,22.6,37.0,24.0,2.5
Chicopee,Asnacomet Pond,42.45975116,-71.9846416,2008-08-28,8.4,6.5,22.4,37.0,24.0,5.1
Chicopee,Asnacomet Pond,42.45975116,-71.9846416,2008-08-28,9.6,6.1,19.8,37.0,24.0,6.1
Chicopee,Asnacomet Pond,42.45975116,-71.9846416,2008-08-28,11.0,6.0,15.3,37.0,24.0,7.0
Chicopee,Asnacomet Pond,42.45975116,-71.9846416,2008-08-28,10.8,5.9,11.7,37.0,24.0,8.1
Chicopee,Asnacomet Pond,42.45975116,-71.9846416,2008-08-28,9.0,5.8,8.9,37.0,24.0,10.0
Chicopee,Asnacomet Pond,42.45975116,-71.9846416,2008-08-28,3.7,5.6,7.0,39.0,25.0,12.2
Chicopee,Asnacomet Pond,42.45975116,-71.9846416,2008-08-28,-0.2,6.1,6.3,52.0,34.0,14.3
Chicopee,Chicopee River/Red Bridge Impoundment,42.17819838,-72.40808521,2008-08-25,8.8,7.2,22.1,127.0,82.0,0.5
Chicopee,Chicopee River/Red Bridge Impoundment,42.17819838,-72.40808521,2008-08-25,8.1,6.9,21.0,127.0,83.0,2.0
Chicopee,Chicopee River/Red Bridge Impoundment,42.17819838,-72.40808521,2008-08-25,7.9,6.9,20.1,124.0,81.0,3.6
Chicopee,Chicopee River/Red Bridge Impoundment,42.17819838,-72.40808521,2008-08-25,7.5,6.8,19.4,123.0,80.0,5.1
Chicopee,Chicopee River/Red Bridge Impoundment,42.17819838,-72.40808521,2008-08-25,6.1,6.6,18.5,120.0,78.0,8.0
Chicopee,Chicopee River/Red Bridge Impoundment,42.17819838,-72.40808521,2008-08-25,5.9,6.6,18.4,119.0,77.0,9.1
Chicopee,Chicopee River/Red Bridge Impoundment,42.17819838,-72.40808521,2008-08-25,5.1,6.6,18.3,120.0,78.0,9.9
Chicopee,Chicopee River/Red Bridge Impoundment,42.17819838,-72.40808521,2008-08-25,2.4,6.5,18.0,123.0,80.0,11.0
Chicopee,Chicopee River/Red Bridge Impoundment,42.17819838,-72.40808521,2008-08-25,0.9,6.5,17.9,126.0,82.0,11.7
Chicopee,Ware River,42.36522892,-72.12006136,2008-08-29,7.2,,19.7,,,
Chicopee,Ware River,42.36522892,-72.12006136,2008-09-03,7.2,,19.9,,,
Chicopee,Ware River,42.35309994,-72.1369771,2008-08-29,6.7,,19.6,,,
Chicopee,Ware River,42.35309994,-72.1369771,2008-09-03,6.5,,19.4,,,
Chicopee,Ware River,42.34355006,-72.15714041,2008-08-29,8.7,,19.5,,,
Chicopee,Ware River,42.34355006,-72.15714041,2008-09-03,8.0,,19.5,,,
Chicopee,Ware River,42.32097918,-72.17469434,2008-08-29,9.4,,19.2,,,
Chicopee,Ware River,42.32097918,-72.17469434,2008-09-03,9.3,,19.7,,,
Chicopee,Ware River,42.31010851,-72.21195504,2008-08-29,9.5,,18.6,,,
Chicopee,Ware River,42.31010851,-72.21195504,2008-09-03,8.9,,19.6,,,
Chicopee,Ware River,42.28485171,-72.21589977,2008-08-29,9.7,,18.3,,,
Chicopee,Ware River,42.28485171,-72.21589977,2008-09-03,9.5,,19.4,,,
Chicopee,Ware River,42.23872578,-72.285755,2008-08-29,9.1,,18.4,,,
Chicopee,Ware River,42.23872578,-72.285755,2008-09-03,9.0,,19.9,,,
Chicopee,Sevenmile River,42.24999541,-72.0084457,2008-09-05,5.6,6.4,18.8,121.0,77.0,
Chicopee,Sevenmile River,42.24999541,-72.0084457,2008-09-10,8.3,6.5,18.3,106.0,68.0,
Chicopee,Sevenmile River,42.23246451,-72.0163834,2008-09-05,5.0,6.4,20.3,173.0,111.0,
Chicopee,Sevenmile River,42.23246451,-72.0163834,2008-09-10,5.1,6.2,18.0,109.0,70.0,
Chicopee,Dunn Brook,42.21540546,-72.07824828,2008-09-05,5.2,6.6,21.1,213.0,137.0,
Chicopee,Dunn Brook,42.21540546,-72.07824828,2008-09-10,3.9,6.1,16.4,104.0,67.0,
Chicopee,Quaboag River,42.2081965,-72.10431113,2008-09-05,3.8,6.3,23.7,119.0,76.0,
Chicopee,Quaboag River,42.2081965,-72.10431113,2008-09-10,2.9,6.1,20.6,96.0,62.0,
Chicopee,Quaboag River,42.21247249,-72.12297305,2008-09-05,1.2,6.2,23.0,119.0,76.0,
Chicopee,Quaboag River,42.21247249,-72.12297305,2008-09-10,2.5,6.0,20.5,90.0,58.0,
Chicopee,Quaboag River,42.21262531,-72.20365346,2008-09-05,7.8,6.5,24.0,115.0,74.0,
Chicopee,Quaboag River,42.21262531,-72.20365346,2008-09-10,1.6,5.8,20.0,,,
Chicopee,Quaboag River,42.2081965,-72.10431113,2008-09-05,3.7,6.3,23.7,119.0,76.0,
Chicopee,Quaboag River,42.2091169,-72.10996213,2008-09-05,2.4,6.2,23.2,119.0,76.0,
Chicopee,Chicopee River,42.18552906,-72.39405802,2008-07-10,7.5,6.9,26.3,125.0,80.0,0.6
Chicopee,Chicopee River,42.18552906,-72.39405802,2008-07-10,7.4,6.9,26.1,125.0,80.0,1.5
Chicopee,Chicopee River,42.18552906,-72.39405802,2008-07-10,7.2,6.8,25.2,124.0,80.0,2.5
Chicopee,Chicopee River,42.18552906,-72.39405802,2008-07-10,7.3,6.7,24.4,123.0,78.0,3.4
Chicopee,Chicopee River,42.18552906,-72.39405802,2008-07-10,7.5,6.6,23.6,120.0,77.0,4.5
Chicopee,Chicopee River,42.18552906,-72.39405802,2008-07-10,,6.2,,120.0,77.0,5.5
Chicopee,Chicopee River,42.18552906,-72.39405802,2008-07-10,6.8,6.5,23.0,121.0,78.0,5.2
Chicopee,Sevenmile River,42.24999541,-72.0084457,2008-09-23,9.0,6.4,13.0,112.0,72.0,0.7
Chicopee,Quaboag River,42.22870146,-72.14937365,2008-09-23,2.7,6.1,16.9,105.0,67.0,0.3
Chicopee,Quaboag River,42.21007678,-72.24555871,2008-09-23,9.7,6.9,16.3,102.0,65.0,0.7
Chicopee,Quaboag River,42.19324712,-72.26392886,2008-09-23,9.8,7.2,16.4,102.0,66.0,0.4
Chicopee,Kings Brook,42.16171173,-72.26845965,2008-09-23,10.5,6.9,12.0,110.0,70.0,0.1
Chicopee,East Branch Ware River,42.45425813,-71.95072628,2008-09-23,9.7,6.8,12.1,65.0,42.0,0.4
Chicopee,Ware River,42.39041919,-72.08027064,2008-09-23,9.6,6.6,14.1,87.0,56.0,0.4
Chicopee,Conant Brook,42.08471748,-72.31065881,2008-09-23,10.9,6.6,12.0,68.0,44.0,0.4
Chicopee,Chicopee Brook,42.12431568,-72.30748854,2008-09-23,10.6,6.8,12.0,127.0,82.0,0.8
Chicopee,Chicopee River,42.16060737,-72.51019767,2008-09-23,10.3,7.2,16.6,121.0,78.0,0.1
Chicopee,Chicopee River,42.15037455,-72.60763627,2008-09-23,10.5,7.4,16.4,,,0.0
Chicopee,Ware River,42.20455082,-72.31865025,2008-09-23,9.2,6.7,15.1,118.0,76.0,0.6
Chicopee,Quaboag River,42.17981897,-72.36400692,2008-09-23,9.9,7.1,16.1,119.0,76.0,0.4
Chicopee,Bottle Brook,42.15339532,-72.26179872,2008-09-23,10.5,7.1,12.0,66.0,42.0,0.2
Chicopee,Quaboag River,42.2091169,-72.10996213,2008-09-22,4.4,6.2,18.4,103.0,66.0,0.8
Chicopee,Quaboag River,42.2091169,-72.10996213,2008-09-24,4.3,6.2,18.0,104.0,67.0,0.6
Chicopee,Quaboag River,42.21244098,-72.12067309,2008-09-22,4.0,6.2,18.4,103.0,66.0,0.7
Chicopee,Quaboag River,42.21244098,-72.12067309,2008-09-24,3.7,6.2,17.4,104.0,66.0,0.8
Chicopee,Quaboag River,42.22870146,-72.14937365,2008-09-22,2.5,6.1,18.0,102.0,65.0,0.7
Chicopee,Quaboag River,42.22870146,-72.14937365,2008-09-24,3.1,6.1,17.0,103.0,66.0,0.7
Chicopee,Quaboag River,42.23362783,-72.16221694,2008-09-22,2.7,6.1,18.0,102.0,65.0,0.8
Chicopee,Quaboag River,42.23362783,-72.16221694,2008-09-24,3.4,6.1,16.7,103.0,66.0,0.7
Chicopee,Quaboag River,42.22870146,-72.14937365,2008-09-10,1.6,5.8,20.0,82.0,53.0,
Chicopee,Quaboag River,42.23248582,-72.15785881,2008-09-10,1.8,5.8,20.0,83.0,53.0,
Chicopee,Quaboag River,42.23472642,-72.16258295,2008-09-10,1.8,5.9,20.0,82.0,53.0,
Chicopee,Unnamed Tributary,42.2356203,-72.16248331,2008-09-10,6.5,6.5,21.9,71.0,46.0,
Chicopee,Quaboag River,42.23468043,-72.16497539,2008-09-10,2.1,5.9,20.2,81.0,52.0,
Chicopee,Asnacomet Pond,42.45975116,-71.9846416,2008-09-25,8.8,6.5,19.1,35.0,22.0,0.5
Chicopee,Asnacomet Pond,42.45975116,-71.9846416,2008-09-25,8.7,6.5,19.1,35.0,22.0,3.5
Chicopee,Asnacomet Pond,42.45975116,-71.9846416,2008-09-25,8.5,6.5,18.9,35.0,22.0,6.5
Chicopee,Asnacomet Pond,42.45975116,-71.9846416,2008-09-25,8.0,5.8,17.1,36.0,23.0,7.5
Chicopee,Asnacomet Pond,42.45975116,-71.9846416,2008-09-25,8.0,5.7,12.8,36.0,23.0,8.4
Chicopee,Asnacomet Pond,42.45975116,-71.9846416,2008-09-25,6.6,5.6,9.9,36.0,23.0,9.5
Chicopee,Asnacomet Pond,42.45975116,-71.9846416,2008-09-25,4.8,5.5,8.7,36.0,23.0,10.5
Chicopee,Asnacomet Pond,42.45975116,-71.9846416,2008-09-25,0.3,5.5,7.4,38.0,24.0,12.5
Chicopee,Asnacomet Pond,42.45975116,-71.9846416,2008-09-25,0.2,6.1,6.7,55.0,35.0,14.6
Chicopee,Bottle Brook,42.15339532,-72.26179872,2008-06-10,,,19.7,,,
Chicopee,Bottle Brook,42.15339532,-72.26179872,2008-09-26,,,13.2,,,
Chicopee,Chicopee Brook,42.1010427,-72.31335538,2008-06-02,,,18.0,,,
Chicopee,Chicopee Brook,42.1010427,-72.31335538,2008-09-26,,,13.9,,,
Chicopee,Chicopee Brook,42.11643685,-72.31116929,2008-06-02,,,17.7,,,
Chicopee,Chicopee Brook,42.11643685,-72.31116929,2008-09-26,,,13.9,,,
Chicopee,Chicopee River/Red Bridge Impoundment,42.17819838,-72.40808521,2008-09-15,9.0,6.7,19.1,96.0,62.0,0.6
Chicopee,Chicopee River/Red Bridge Impoundment,42.17819838,-72.40808521,2008-09-15,8.9,6.7,18.9,96.0,62.0,2.1
Chicopee,Chicopee River/Red Bridge Impoundment,42.17819838,-72.40808521,2008-09-15,8.9,6.7,18.8,96.0,62.0,4.0
Chicopee,Chicopee River/Red Bridge Impoundment,42.17819838,-72.40808521,2008-09-15,8.9,6.6,18.4,96.0,63.0,6.0
Chicopee,Chicopee River/Red Bridge Impoundment,42.17819838,-72.40808521,2008-09-15,8.9,6.6,18.0,97.0,63.0,8.0
Chicopee,Chicopee River/Red Bridge Impoundment,42.17819838,-72.40808521,2008-09-15,8.7,6.5,17.3,94.0,61.0,8.9
Chicopee,Chicopee River/Red Bridge Impoundment,42.17819838,-72.40808521,2008-09-15,7.9,6.4,17.0,95.0,62.0,10.1
Chicopee,Chicopee River/Red Bridge Impoundment,42.17819838,-72.40808521,2008-09-15,7.2,6.4,17.0,96.0,63.0,11.0
Chicopee,Chicopee River/Red Bridge Impoundment,42.17819838,-72.40808521,2008-09-15,5.6,6.4,16.9,100.0,65.0,12.0
Chicopee,Chicopee River/Red Bridge Impoundment,42.17819838,-72.40808521,2008-09-15,4.8,6.4,16.9,101.0,66.0,12.6
Chicopee,Chicopee Brook,42.12239932,-72.30839068,2008-06-02,,,19.3,,,
Chicopee,Chicopee Brook,42.12239932,-72.30839068,2008-09-26,,,13.8,,,
Chicopee,Chicopee Brook,42.12313975,-72.30772415,2008-06-02,,,19.5,,,
Chicopee,Chicopee Brook,42.12313975,-72.30772415,2008-09-26,,,14.0,,,
Chicopee,Chicopee Brook,42.1313561,-72.31002915,2008-06-10,,,24.4,,,
Chicopee,Chicopee Brook,42.1313561,-72.31002915,2008-09-26,,,14.0,,,
Chicopee,Penny Brook,42.16688116,-72.25502212,2008-06-10,,,21.4,,,
Chicopee,Penny Brook,42.16688116,-72.25502212,2008-09-26,,,13.2,,,
Chicopee,Kings Brook,42.16171173,-72.26845965,2008-06-02,,,15.7,,,
Chicopee,Kings Brook,42.16171173,-72.26845965,2008-09-26,,,13.1,,,
Chicopee,Ware River,42.39121389,-72.0645552,2008-06-18,,,18.8,,,
Chicopee,Ware River,42.39121389,-72.0645552,2008-09-26,,,13.8,,,
Chicopee,Ware River,42.42038826,-72.04817823,2008-06-18,,,19.6,,,
Chicopee,Ware River,42.42038826,-72.04817823,2008-09-26,,,13.6,,,
Chicopee,Chicopee River,42.16060737,-72.51019767,2008-06-02,,,19.0,,,
Chicopee,Chicopee River,42.16060737,-72.51019767,2008-09-30,,,17.4,,,
Chicopee,Unnamed Tributary,42.14501042,-72.54879394,2008-06-10,,,19.6,,,
Chicopee,Unnamed Tributary,42.14501042,-72.54879394,2008-10-17,,,12.1,,,
Chicopee,Unnamed Tributary,42.14470804,-72.54864489,2008-06-10,,,16.4,,,
Chicopee,Unnamed Tributary,42.14470804,-72.54864489,2008-10-17,,,13.0,,,
Chicopee,Unnamed Tributary,42.14497902,-72.54858054,2008-06-10,,,19.5,,,
Chicopee,Unnamed Tributary,42.14497902,-72.54858054,2008-10-17,,,12.0,,,
Chicopee,East Branch Fever Brook,42.48792791,-72.21647477,2008-12-02,10.8,5.2,2.9,92.0,59.0,
Chicopee,West Branch Fever Brook,42.46843526,-72.25884802,2008-12-02,11.9,5.8,1.9,61.0,39.0,
Chicopee,East Branch Fever Brook,42.46258282,-72.24561712,2008-12-02,12.5,5.9,2.2,62.0,39.0,
Chicopee,Unnamed Tributary,42.49092717,-72.17095628,2008-12-02,12.2,6.4,3.2,212.0,136.0,
Chicopee,Moccasin Brook,42.47162474,-72.16210768,2008-12-02,12.3,5.9,2.6,28.0,18.0,
Chicopee,East Branch Swift River,42.43816198,-72.20732375,2008-12-02,12.2,6.3,2.6,61.0,39.0,
Chicopee,Unnamed Tributary,42.29088748,-72.33717325,2008-12-02,11.4,7.0,4.1,55.0,35.0,
Chicopee,Chicopee Brook,42.12313975,-72.30772415,2008-07-31,,,20.3,,,
Chicopee,Chicopee Brook,42.12239932,-72.30839068,2008-07-31,,,20.3,,,
Chicopee,Kings Brook,42.16171173,-72.26845965,2008-07-31,,,20.3,,,
Chicopee,Chicopee Brook,42.11643685,-72.31116929,2008-07-31,,,19.6,,,
Chicopee,Chicopee Brook,42.1010427,-72.31335538,2008-07-31,,,19.9,,,
Chicopee,Chicopee River,42.16060737,-72.51019767,2008-07-31,,,23.6,,,
Chicopee,Bottle Brook,42.15339532,-72.26179872,2008-07-31,,,19.1,,,
Chicopee,Penny Brook,42.16688116,-72.25502212,2008-07-31,,,19.7,,,
Chicopee,Chicopee Brook,42.1313561,-72.31002915,2008-07-31,,,20.4,,,
Chicopee,Unnamed Tributary,42.14470804,-72.54864489,2008-07-31,,,17.7,,,
Chicopee,Unnamed Tributary,42.14501042,-72.54879394,2008-07-31,,,21.9,,,
Chicopee,Unnamed Tributary,42.14497902,-72.54858054,2008-07-31,,,21.9,,,
Chicopee,Chicopee River,42.18552906,-72.39405802,2008-08-25,8.5,7.1,21.7,134.0,87.0,0.5
Chicopee,Chicopee River,42.18552906,-72.39405802,2008-08-25,8.6,7.0,20.1,133.0,86.0,4.6
Chicopee,Chicopee Brook,42.1010427,-72.31335538,2008-06-02,,,18.0,,,
Blackstone,Blackstone River,42.18223431,-71.70488014,2008-04-29,11.2,6.8,11.0,340.0,221.0,0.2
Blackstone,Blackstone River,42.18086003,-71.73011265,2008-04-29,11.3,7.0,11.3,355.0,231.0,0.5
Blackstone,Blackstone River,42.20292186,-71.77806924,2008-04-29,9.9,6.9,11.8,429.0,279.0,0.6
Blackstone,Blackstone River,42.13913312,-71.63971462,2008-04-29,9.3,6.7,11.7,389.0,249.0,0.2
Blackstone,Blackstone River,42.17384662,-71.68057473,2008-04-29,10.1,6.9,11.9,377.0,242.0,0.4
Blackstone,Blackstone River,42.17728889,-71.68788468,2008-04-29,10.1,6.9,11.9,377.0,242.0,0.3
Blackstone,Blackstone River,42.05495698,-71.61629976,2008-04-29,9.0,6.8,12.4,359.0,230.0,0.3
Blackstone,Peters River,42.02414862,-71.48740249,2008-05-01,10.7,6.5,7.9,283.0,184.0,0.5
Blackstone,Mill River,42.04075372,-71.51568945,2008-05-01,10.9,6.5,9.4,287.0,187.0,0.3
Blackstone,Center Brook,42.16003238,-71.60586969,2008-05-01,11.4,6.5,10.9,214.0,139.0,0.2
Blackstone,West River,42.18115577,-71.64793794,2008-05-01,11.0,6.4,10.2,251.0,163.0,0.3
Blackstone,Unnamed Tributary,42.27876651,-71.80543192,2008-05-19,8.8,,13.8,,,0.2
Blackstone,Unnamed Tributary,42.27876651,-71.80543192,2008-05-23,8.6,6.8,13.4,1074.0,688.0,0.3
Blackstone,Coal Mine Brook,42.29062266,-71.75867408,2008-05-19,10.0,,10.9,,,0.4
Blackstone,Coal Mine Brook,42.29062266,-71.75867408,2008-05-23,10.3,7.5,10.4,751.0,480.0,0.4
Blackstone,Poor Farm Brook,42.30377694,-71.7626168,2008-05-19,10.3,,11.3,,,0.2
Blackstone,Poor Farm Brook,42.30377694,-71.7626168,2008-05-23,10.6,7.4,10.6,547.0,350.0,0.2
Blackstone,Sewall Brook,42.32499793,-71.74088627,2008-05-19,9.8,,11.7,,,0.1
Blackstone,Sewall Brook,42.32499793,-71.74088627,2008-05-23,10.5,7.2,10.9,257.0,165.0,0.1
Blackstone,West Brook,42.28029336,-71.74620407,2008-05-19,9.6,,14.6,,,0.1
Blackstone,West Brook,42.28029336,-71.74620407,2008-05-23,9.6,7.1,14.4,493.0,316.0,0.1
Blackstone,Cronin Brook,42.18498134,-71.71206258,2008-05-19,9.0,,13.5,,,0.2
Blackstone,Cronin Brook,42.18498134,-71.71206258,2008-05-23,9.7,6.9,12.1,196.0,126.0,0.2
Blackstone,West River,42.17306202,-71.62974844,2008-05-19,9.2,,15.9,,,0.2
Blackstone,West River,42.17306202,-71.62974844,2008-05-23,9.2,6.9,16.2,270.0,173.0,0.1
Blackstone,Warren Brook,42.17268159,-71.62792867,2008-05-19,10.1,,11.2,,,0.2
Blackstone,Warren Brook,42.17268159,-71.62792867,2008-05-23,10.2,6.5,10.8,143.0,92.0,0.2
Blackstone,Blackstone River,42.12965013,-71.63645321,2008-05-23,7.2,7.0,14.7,569.0,364.0,0.5
Blackstone,Blackstone River,42.12965013,-71.63645321,2008-05-28,5.3,6.7,18.1,618.0,395.0,0.5
